sample_index,value
185,0.6616612631677611
186,0.37365772887371007
187,0.09446666806151527
188,0.746789611349026
189,0.2624605159228647
190,0.9368131505337792
191,0.24097057500568475
192,0.12275793241148603
193,0.8311126721249061
194,0.15328431662449404
195,0.1792683081577391
196,0.5993827915208435
197,0.8745620408374645
198,0.19643466571457324
199,0.31032367290009477
200,0.7774048382411776
201,0.9718264260609674
202,0.5007411862023423
203,0.14389750255125078
204,0.013936287708201545
205,0.22965602999885526
206,0.13182221778652103
207,0.6776586736128575
208,0.12183250462853112
209,0.506329931620633
210,0.6942624356428865
211,0.5811166092209024
212,0.19977565166005762
213,0.8041245261822627
214,0.7154071296158017
215,0.7389840039155418
216,0.13105775155731325
217,0.12375380365034461
218,0.9275625510065076
219,0.39757819382494064
220,0.30094869178093975
221,0.4885840453515333
222,0.6628642127635824
223,0.9556232570469699
224,0.286446226882055
225,0.9248084293120271
226,0.024859491386256316
227,0.5551980423268247
228,0.6339751116810851
229,0.1058974037507533
230,0.14033959706391264
231,0.41911431931630383
232,0.9662319121431817
233,0.5960425532343728
234,0.9330232216002112
235,0.8043609156129707
236,0.4673816015552915
237,0.7847634492521874
238,0.017836783976987736
239,0.10914399676573494
240,0.8294286148827363
241,0.7968170883251617
242,0.2326407419664337
243,0.5307695905990535
244,0.6060158207000109
245,0.8677389537760112
246,0.6031071573387257
247,0.4125715692736803
248,0.3741840434071827
249,0.4258820863735099
250,0.6519310255799742
251,0.8674906317523249
252,0.45389688207629975
253,0.24783956295135812
254,0.23666236299758114
255,0.7460142802434464
256,0.8165687634239104
257,0.10527807985412496
258,0.06655885695517816
259,0.5944336637564518
260,0.14617324419269828
261,0.8246641904563413
262,0.31033467392407443
263,0.14387193297114265
264,0.9209704724874502
265,0.16553172273527816
266,0.28472008233793555
267,0.15361339519205863
268,0.11549006366535497
269,0.021148016336440034
270,0.05539540916426011
271,0.1746414709358527
272,0.05338193262717539
273,0.5911438161109712
274,0.6807145267995064
275,0.39363045683202824
276,0.3179910969520494
277,0.5045262370222301
278,0.8750049422346086
279,0.851131626822206
280,0.04347506201279194
281,0.18149840959652408
282,0.23674487110439602
283,0.24938757583221183
284,0.5712326517427727
285,0.4162624257031923
286,0.04925411992759399
287,0.3736141384595716
288,0.5237529487176372
289,0.10167190290371597
290,0.8334585537885597
291,0.051961866465104256
292,0.9248418690180621
293,0.0991131415798755
294,0.8435749515977528
295,0.9026531439276171
296,0.9795706805865927
297,0.8020258802735936
298,0.7794775407713289
299,0.6424832759955477
300,0.778996354578129
301,0.13455220841314708
302,0.5360680359476373
303,0.5142228701904145
304,0.8575721441225576
305,0.46279936559351587
306,0.3850894961003535
307,0.6395632712371101
308,0.26646331750084606
309,0.13976841095395687
310,0.4778772740237458
311,0.416889368594885
312,0.2325699405288737
313,0.367511810115128
314,0.3663924498262474
315,0.32749556441254546
316,0.37946407972692897
317,0.6857433454559454
318,0.2968764745712853
319,0.9488579267153404
320,0.9163480195381779
321,0.4809104283000786
322,0.3283612050046888
323,0.5354347898300031
324,0.8485604887736246
325,0.652587340560102
326,0.8043918279470774
327,0.5327222760657402
328,0.6329176292676207
329,0.2881556141824617
330,0.7348931623102908
331,0.20240459312571835
332,0.6947981288184982
333,0.8607190683258941
334,0.13210283730154393
335,0.6143797405419198
336,0.0950957482299346
337,0.7257156282714269
338,0.08449321882352023
339,0.935939822700626
340,0.13740793003780216
341,0.9588802459090804
342,0.8008841760850967
343,0.5936820044663541
344,0.7826241046295469
345,0.7951148389830859
346,0.9460270628173303
347,0.2533833538391872
348,0.5900758953583092
349,0.09504919756440122
350,0.6161657000241213
351,0.1712913040927888
352,0.5649506114724419
353,0.5724305140338497
354,0.46598515298122734
355,0.5226317755131228
356,0.7639233900065879
357,0.7992447165120666
358,0.4921532155754291
359,0.5995934415226123
360,0.9312362356901018
361,0.11973358850112281
362,0.1171035659001105
363,0.08770901191076841
364,0.6578632850405278
365,0.4186083007903795
366,0.7743214161418432
367,0.6712314133085926
368,0.33363775832823817
369,0.8983665473615358
370,0.7625321470706523
371,0.2705349409101757
372,0.364192017772054
373,0.3144399802042629
374,0.15761164862499966
375,0.14778337254219165
376,0.936127463375744
377,0.43790403719875326
378,0.38331982277740984
379,0.7296857086773779
380,0.5529930652528999
381,0.9361399868384622
382,0.7803014939093922
383,0.47936956412454035
384,0.3763594734808262
385,0.986631544924322
386,0.7177602360036435
387,0.9511946600038411
388,0.11847857721704136
389,0.8505336791907826
390,0.6370738839912076
391,0.12192167833511258
392,0.5882579999692207
393,0.6860963651054488
394,0.012302685888602838
395,0.45431796184174655
396,0.8253995111963212
397,0.29535902534408986
398,0.4585480817985511
399,0.4423141270678932
400,0.3019273914424916
401,0.9184418955155542
402,0.7812940354315159
403,0.1105884109961105
404,0.9970346578375731
405,0.8792000243077452
406,0.28390843786403896
407,0.8368965796609382
408,0.10641953187138287
409,0.9991047304742386
410,0.6656847361065369
411,0.650125015558797
412,0.09044072698413275
413,0.8970333988966253
414,0.028999503204469423
415,0.24082805804114704
416,0.143021875166635
417,0.7767679406922186
418,0.19820422721289788
419,0.9106382271308853
420,0.6562690393274901
421,0.036162710494696215
422,0.0054298341287004614
423,0.051657917014398924
424,0.6059251776477277
425,0.8014818108594153
426,0.23855282062738847
427,0.849408842923073
428,0.057231940153260386
429,0.8009638536416762
430,0.9277954301722804
431,0.7721083991043806
432,0.6981207839786372
433,0.8379802186553831
434,0.04015129954706642
435,0.20178211071905539
436,0.12492367930564308
437,0.5045309901929865
438,0.7451881283288445
439,0.6300118445763987
440,0.851131099761935
441,0.15521299244109088
442,0.7346210919351616
443,0.1930414908689041
444,0.27075875131780025
445,0.7099046972813039
446,0.9802047848986818
447,0.6115436059770696
448,0.054500314991295595
449,0.6163089699275328
450,0.042350551580167095
451,0.8841457113668172
452,0.7095782851006207
453,0.17312784642250323
454,0.09172100582419807
455,0.18353322888031898
456,0.9800271795541925
457,0.4585606424584898
458,0.784080948341408
459,0.6364083421077769
460,0.5724131499586373
461,0.1451302546650497
462,0.9460244535580951
463,0.30134263251471793
464,0.5780172158075422
465,0.6997759445890661
466,0.6492331552453089
467,0.9405944096955184
468,0.148438989920058
469,0.5083527384469421
470,0.40403439074076597
471,0.4741687294826181
472,0.11921752619774462
473,0.13409460987276534
474,0.27807554578125737
475,0.3047046037608313
476,0.42790321368135
477,0.6109875470366283
478,0.634629117418263
479,0.41181089658557024
480,0.4087831094286971
481,0.21762852669696198
482,0.5883062484090082
483,0.3170409113172379
484,0.0360598342773637
485,0.4184000441568604
486,0.4741326750901703
487,0.22559286820421098
488,0.5724579331221157
489,0.5657719004319209
490,0.7020021811103714
491,0.64794848220121
492,0.6524330565210316
493,0.3162141518240431
494,0.7874322219859539
495,0.5491443835996794
496,0.4314181951798901
497,0.6260124809410571
498,0.3606573344502543
499,0.5127392446067582
500,0.7367056884822203
501,0.8864028867237077
502,0.9210571972951916
503,0.5036329251830992
504,0.5202751147405691
505,0.7998704107638365
506,0.31445069174420126
507,0.8373823623450686
508,0.4941416465174234
509,0.11585672433526839
510,0.0720591470729437
511,0.8419932110394631
512,0.0555679169068779
513,0.2806114361336559
514,0.3341300405015458
515,0.1729944451915938
516,0.31389336980198923
517,0.7426925667250857
518,0.014682843560070769
519,0.8271734245206864
520,0.8565480235745582
521,0.3722615731915482
522,0.1536128990606348
523,0.6008404079450809
524,0.11967255586489434
525,0.3649193610782525
526,0.9584291809009724
527,0.9954644725836371
528,0.7721048913545856
529,0.3109615099207662
530,0.6876650491660925
531,0.7054063654840127
532,0.38784169516364975
533,0.6408886345861594
534,0.010727644975676243
535,0.20905765860224146
536,0.5250883029672612
537,0.16375130425829587
538,0.16590686787653364
539,0.8363042905502379
540,0.9891330026836055
541,0.5559694280284484
542,0.8390697308817134
543,0.9903216643262726
544,0.1415958885687747
545,0.4482456132543511
546,0.3925727158419199
547,0.08004928364618502
548,0.7553301727947445
549,0.433779027322593
550,0.4693269341904013
551,0.15067297381324019
552,0.18092665223086812
553,0.907103622156215
554,0.04464908897427888
555,0.23285228494370624
556,0.29205933031452835
557,0.4901975424015864
558,0.5864451730147959
559,0.4932899758506666
560,0.08411533455688203
561,0.24366745405571355
562,0.8435883847625412
563,0.6375887004784591
564,0.6491490501342744
565,0.6702032553513549
566,0.7629030190395291
567,0.058108481721447336
568,0.3666083849326124
569,0.5395274352616787
570,0.338456483297326
571,0.8444788732871865
572,0.48257250858729395
573,0.7686275894593791
574,0.852015516881169
575,0.5047914829034981
576,0.9095522438713499
577,0.5871239405369806
578,0.8502742988337217
579,0.3405907955915243
580,0.4988169585314852
581,0.5314110410045777
582,0.10497971589607058
583,0.39855250670154063
584,0.9173376725516761
585,0.6308322403647424
586,0.17750658243696749
587,0.33885563560960497
588,0.19160300966269983
589,0.02482313179857254
590,0.9274604585040267
591,0.4482073282568715
592,0.30753507242078615
593,0.5984771915577366
594,0.0073144562930156365
595,0.27802210660081383
596,0.7030334656988926
597,0.633769773069263
598,0.9818059475425355
599,0.620357709658044
600,0.4775058736277328
601,0.7614325631840076
602,0.9033278719640531
603,0.7206959467183516
604,0.9632112235493796
605,0.7820051707381772
606,0.8668014382619265
607,0.11410407118363719
608,0.7324135029937877
609,0.4400886995273686
610,0.5531038024112752
611,0.6541024094823568
612,0.9698151167055694
613,0.9845780814316246
614,0.28822824548790527
615,0.7337534974379162
616,0.7499835379352686
617,0.3464928613130488
618,0.12386977486422102
619,0.04094696028571976
620,0.7773431275291786
621,0.4896997418169059
622,0.9855401694949262
623,0.46497345619365305
624,0.9779169790738402
625,0.4115760021940599
626,0.7936821505599726
627,0.08481927231183206
628,0.5554617101377639
629,0.8020597869857242
630,0.9247016672198887
631,0.8225830906174316
632,0.036970727201174225
633,0.3727023413067342
634,0.04869847231385127
635,0.109282291114558
636,0.6753056286674841
637,0.7132581963116982
638,0.7737206827516263
639,0.8654565480556629
640,0.7394314684765099
641,0.8008715921066321
642,0.048963709823279244
643,0.23453515044129858
644,0.6218977733752458
645,0.8581253046248232
646,0.0045001249396591225
647,0.5146293421163498
648,0.6772873993643972
649,0.029607289128613212
650,0.4013555575533879
651,0.8956348813836968
652,0.6716128088558587
653,0.2376583633605973
654,0.8527811296319127
655,0.3480314234095143
656,0.8533446711440594
657,0.29894365111890553
658,0.590320250883149
659,0.3969400677478341
660,0.274825050755067
661,0.8865575621718692
662,0.18759368193949133
663,0.0848115912357631
664,0.34192693854566036
665,0.7176391476415676
666,0.8074316059762817
667,0.9987433700667648
668,0.2963620570111649
669,0.4079419511312822
670,0.1368212780296263
671,0.5748719296230336
672,0.9975800372629172
673,0.7008810101206585
674,0.5952128404133717
675,0.392369092921794
676,0.9152987602855548
677,0.49691659613034944
678,0.1343669133130615
679,0.3653784631991335
680,0.0671666688477669
681,0.20197903768878156
682,0.017668780999912204
683,0.4532799165001634
684,0.6345402649517972
685,0.34329246237890776
686,0.4203817715052771
687,0.9592092728445759
688,0.7519631215749155
689,0.5408566369449512
690,0.28454087511182524
691,0.8969967987729952
692,0.23509711688065948
693,0.32534273051667706
694,0.9090648144229485
695,0.5295420552850724
696,0.7423179494179767
697,0.5907447941637661
698,0.6534392090094951
699,0.29938329151482557
700,0.24137206162666291
701,0.32249234716866526
702,0.15544156408342247
703,0.8743143652908074
704,0.2832469332501141
705,0.5614893944143846
706,0.7919744251413741
707,0.7838241093757136
708,0.4383862585841929
709,0.47625730858672566
710,0.9947017489350248
711,0.6745974769790241
712,0.8146384431178827
713,0.9025539692192319
714,0.7875898362293392
715,0.18517934495356758
716,0.5621707337375722
717,0.10189415731454488
718,0.6529221265639984
719,0.955349428187811
720,0.5127320643001113
721,0.4329724928677672
722,0.03584275141816318
723,0.9597745223292203
724,0.10300268413015878
725,0.041079093304846936
726,0.24606661150493847
727,0.06553043391838242
728,0.45511784241176234
729,0.5160878012571124
730,0.3125699490285839
731,0.05096048257488606
732,0.1116003682492267
733,0.3845043779899281
734,0.06052845082653613
735,0.6981897256099134
736,0.20702054152481197
737,0.3020715687836385
738,0.3941257771780975
739,0.4166096330691479
740,0.0016607076748005323
741,0.11207037099869754
742,0.8627645637408781
743,0.001233062511908134
744,0.5081673558128751
745,0.4895020065072081
746,0.3330941610106378
747,0.43132702014644964
748,0.7805811375265843
749,0.8412037062149564
750,0.26034854341525004
751,0.32249044096772983
752,0.24248285302833272
753,0.47986340055106513
754,0.6832583576588129
755,0.22825287546342055
756,0.33073574205486667
757,0.9303846175891505
758,0.048569289846958075
759,0.4607696052395662
760,0.7115580415967778
761,0.15045401155747407
762,0.047374020005481854
763,0.13820537163853075
764,0.9188231935306829
765,0.009259781821123414
766,0.18832197481135182
767,0.03128351290164455
768,0.11062946756220327
769,0.6201492866282963
770,0.24163890873908578
771,0.5692120504306768
772,0.5901953827661262
773,0.849435333089779
774,0.004741392911873921
775,0.8533694593423667
776,0.619119086426974
777,0.1627434861049576
778,0.772937388135284
779,0.8554915417905857
780,0.2542634837541573
781,0.9187936809026809
782,0.4544574302986578
783,0.6034244543333215
784,0.9846495336176436
785,0.36153607863919934
786,0.8131593458201128
787,0.31839911782845964
788,0.799213522241491
789,0.6007339188626425
790,0.21635569522540143
791,0.4140260937892364
792,0.3176356343635617
793,0.07810839308036388
794,0.029834770099697483
795,0.3464786554071809
796,0.01903414781748658
797,0.16548775758177503
798,0.7251833208508688
799,0.7080912356835879
800,0.7385803864573827
801,0.31715317112997876
802,0.8900194571176955
803,0.5938305480284476
804,0.12602634174662652
805,0.14371866145553414
806,0.6930954269297015
807,0.17294393644207806
808,0.5072927015820433
809,0.9917744759287107
810,0.004007604733339498
811,0.016579801897556923
812,0.9930845819305065
813,0.5846388341341655
814,0.12690997551851313
815,0.8973021997540936
816,0.8803803001276922
817,0.5362004131113752
818,0.6217920298607565
819,0.27318719150087634
820,0.05051969637200515
821,0.5945676088908644
822,0.294755193202763
823,0.6636210466603519
824,0.8362451768426012
825,0.018160543914364058
826,0.5957137746857274
827,0.23128053968685225
828,0.8738884979038014
829,0.2536645065618285
830,0.6107701332354183
831,0.5535408400896115
832,0.3961665000592489
833,0.6776207635997941
834,0.7257696347154339
835,0.5669377953193868
836,0.7584222371847541
837,0.9834170759929376
838,0.4192723879008051
839,0.5145830518855309
840,0.012469877941213237
841,0.7960285563103784
842,0.5202300670459938
843,0.4079614303605652
844,0.0940719630893958
845,0.8896564216753973
846,0.39500724004055643
847,0.6825815982092204
848,0.14937415636815077
849,0.9615496295410325
850,0.1784417618218309
851,0.19954199289949037
852,0.8589828605577138
853,0.9125827441419312
854,0.2121474075233014
855,0.4698008881748279
856,0.7334949045628298
857,0.8783657338108016
858,0.3790526950373052
859,0.5170194868494292
860,0.7417164105197349
861,0.7311359766527954
862,0.7829601300260849
863,0.5699338186415264
864,0.10461509680477521
865,0.90397329087804
866,0.8655725393210282
867,0.798097435818333
868,0.09986247716072949
869,0.2043973670814292
870,0.7436003651076519
871,0.023140094581946435
872,0.9792246337072796
873,0.3771446803556807
874,0.7193125336908236
875,0.8875710884880433
876,0.39462988815008226
877,0.31913248859966603
878,0.6087411288982467
879,0.5809893737480507
880,0.40913997762479715
881,0.6017747558677085
882,0.9353813695664948
883,0.4676402566265965
884,0.19674218075063132
885,0.3772059828830039
886,0.3941069825931186
887,0.13110869302621986
888,0.1628715005545549
889,0.6845620733936773
890,0.3394777542089027
891,0.9548983918558076
892,0.24359674535860742
893,0.09892450510482231
894,0.7535045630002579
895,0.88103605191787
896,0.27811335687148786
897,0.20208810164547797
898,0.18576613487108717
899,0.5220123013665123
900,0.46841664124677096
901,0.2594398398545342
902,0.04517311698942639
903,0.4814913403262807
904,0.9593323476356084
905,0.6525192007526632
906,0.4955065566286184
907,0.11069207402961612
908,0.25243629054958727
909,0.2947739495745427
910,0.7648035526072343
911,0.8767107972646193
912,0.9016418535664384
913,0.9845686082507541
914,0.9823666831045325
915,0.9529991327679814
916,0.07182214050288438
917,0.1377935359278052
918,0.3044665264760329
919,0.5528982540644615
920,0.0969778887054793
921,0.8457969578021425
922,0.6167561790773091
923,0.542364402302205
924,0.16531132336729115
925,0.25325547440019736
926,0.16031202498225805
927,0.8519331577947986
928,0.5842278600612182
929,0.7351294275196334
930,0.29603286291002573
931,0.37125263708827716
932,0.4048549644265338
933,0.7600149717440349
934,0.7723529876745681
935,0.2068135275140317
936,0.941538856738099
937,0.1206553374436864
938,0.8961220824236303
939,0.1003956456498093
940,0.2645398111513111
941,0.846478536067957
942,0.17949207234608744
943,0.4135679313099698
944,0.4498592999441262
945,0.24525897302320965
946,0.7102452013359866
947,0.8513346494022038
948,0.8745751398555718
949,0.33932214573656094
950,0.5308503942878144
951,0.2484064038656515
952,0.24479650155014543
953,0.16125406285192412
954,0.9400190108075147
955,0.8879888286055799
956,0.7773587133276922
957,0.517661521287729
958,0.4906079155118719
959,0.529745666182498
960,0.5365680135770893
961,0.43456308469769034
962,0.13175483289206746
963,0.12566385286853599
964,0.9522497158456833
965,0.48203075958635055
966,0.953205524905189
967,0.16357687771010998
968,0.5544165520399336
969,0.20771725335153923
970,0.25318460612660154
971,0.030054578761178785
972,0.11895331074021132
973,0.9168484076291957
974,0.3215329914823317
975,0.6081292119145916
976,0.465014131989273
977,0.4004512452452783
978,0.5318860913460681
979,0.18723894461534152
980,0.9886038985195765
981,0.818307868703863
982,0.7416146327315153
983,0.46875929701395247
984,0.15287712212633597
985,0.9206658582735678
986,0.34138706738172764
987,0.05010668969693377
988,0.34240367681062867
989,0.7944570304958843
990,0.6227087449882082
991,0.7508385847448596
992,0.7936353838623774
993,0.2119546110805426
994,0.9237833160931802
995,0.4379896029203726
996,0.6390136492641646
997,0.002308772586742003
998,0.993368498411178
999,0.2808963859641551
1000,0.06206310654015523
1001,0.45826204153651395
1002,0.12903005718204175
1003,0.1523267101575757
1004,0.6322828130302102
1005,0.39292739157023326
1006,0.9218524501549951
1007,0.31915649460807005
1008,0.7261801283839011
1009,0.4610994301549076
1010,0.6599513011292788
1011,0.5996953567159904
1012,0.4727839727589982
1013,0.9500610946244371
1014,0.34271364275495586
1015,0.17723550124927256
1016,0.6780940608798283
1017,0.8460075613079088
1018,0.04025373993992376
1019,0.44963268842268056
1020,0.8924876896873263
1021,0.7496186189228675
1022,0.9918077164976282
1023,0.5314138115972438
1024,0.6599957188011513
1025,0.30248028113792813
1026,0.9475355996659923
1027,0.3663354885565363
1028,0.7385107126866286
1029,0.4031402041190819
1030,0.5618189300629993
1031,0.7197825350215462
1032,0.5089341517513543
1033,0.9070863269095085
1034,0.41930098792781023
1035,0.6470717981433252
1036,0.3423624333000541
1037,0.40815666823101304
1038,0.4400501082335524
1039,0.12580701831228525
1040,0.09172367905900669
1041,0.6674899231467579
1042,0.6555177383430523
1043,0.6629097142100953
1044,0.019766445342691674
1045,0.3265468426717799
1046,0.19780984725919692
1047,0.7781514225440124
1048,0.8606304013961301
1049,0.24668037722614733
1050,0.6678491588479863
1051,0.12936280345827444
1052,0.2751525256017133
1053,0.13865449623341952
1054,0.2835207665992292
1055,0.6747365473492779
1056,0.9103269101852525
1057,0.20252240792418597
1058,0.5420790349507192
1059,0.7013911012434323
1060,0.9529224684855657
1061,0.6100604828871738
1062,0.2551069310273807
1063,0.6254781569139363
1064,0.32049116167801617
1065,0.9761283906917078
1066,0.39967613516363687
1067,0.6854277207610142
1068,0.02322758234675848
1069,0.40006144613475536
1070,0.8751076133225116
1071,0.6102274444332458
1072,0.44394288639597634
1073,0.9359374994357259
1074,0.8539843761472291
1075,0.32221567382293825
1076,0.5445484020413396
1077,0.4898242560924627
1078,0.6322025001148623
1079,0.3341112669587556
1080,0.24420500076588825
1081,0.9126718352555361
1082,0.9238744994985063
1083,0.843322885761979
1084,0.9782044307645613
1085,0.7449915257796885
1086,0.7646672285619996
1087,0.7625900919626407
1088,0.4806076309423065
1089,0.45645219451427166
1090,0.24022627614900316
1091,0.6448191943592905
1092,0.28932013610233454
1093,0.2578084097023544
1094,0.5859613740960548
1095,0.4099823882250432
1096,0.2188566087946322
1097,0.8160560167528311
1098,0.860569919294376
1099,0.16769951967778096
1100,0.007507032799999869
1101,0.3361299685293737
1102,0.7975108356807525
1103,0.8391738662343244
1104,0.13832907011604922
1105,0.7743359011830512
1106,0.11570416730942945
1107,0.3900625901565292
1108,0.9986095150119159
1109,0.1925908232309098
1110,0.15396358257762643
1111,0.4228003325467935
1112,0.6196685259698614
1113,0.9329007824132532
1114,0.9808211455330342
1115,0.06964063659139463
1116,0.13799751734790533
1117,0.7907379738959939
1118,0.27063215227086046
1119,0.8848490595063606
1120,0.6634532572290868
1121,0.11184480238067718
1122,0.8325292849240071
1123,0.17635638000807585
1124,0.4234953946796538
1125,0.55218492855933
1126,0.5007661490802783
1127,0.6861629156151504
1128,0.6526867348692552
1129,0.9920420055280549
1130,0.9994219092241878
1131,0.5164594026356409
1132,0.09519908696086399
1133,0.7278432989687184
1134,0.9766640782165892
1135,0.3183263876290203
1136,0.4612088858375738
1137,0.4247769248154559
1138,0.05141915455692936
1139,0.6722644312234448
1140,0.3533376950684678
1141,0.7874638746315022
1142,0.8321200752819861
1143,0.8212307865978454
1144,0.41666599803988014
1145,0.3215456822408995
1146,0.7488207796670548
1147,0.801389433842723
1148,0.49125744639136615
1149,0.893031019536303
1150,0.14390869607855827
1151,0.8790687796589601
1152,0.09609523297188127
1153,0.1535255220546139
1154,0.5338400132739604
1155,0.06751848018741502
1156,0.05280710140011036
1157,0.0005187441657055203
1158,0.43631665969426314
1159,0.7746238812922298
1160,0.034838350279915664
1161,0.6522576064658554
1162,0.8231273174161865
1163,0.16800084857787112
1164,0.14686373482140425
1165,0.8608009736205361
1166,0.8231246099500947
1167,0.5389417662641869
1168,0.8191998792939803
1169,0.09275607742449477
1170,0.3944815179387544
1171,0.7377975561063729
1172,0.25745195932396336
1173,0.7523289144335528
1174,0.5041786043908139
1175,0.7502659879482331
1176,0.4646796378573296
1177,0.3679043402218176
1178,0.21918921647863232
1179,0.20837934143501502
1180,0.751490810571396
1181,0.1189103480339605
1182,0.08598235011094513
1183,0.17629136502213016
1184,0.17534651145392188
1185,0.8231076228068998
1186,0.3985066234742124
1187,0.9903884573604824
1188,0.13721125779061238
1189,0.6535398256936433
1190,0.4487295072012506
1191,0.39291817669707396
1192,0.8750841990540823
1193,0.9755956458283996
1194,0.8728589587741787
1195,0.19230067903513304
1196,0.22079792120893404
1197,0.6560738790950633
1198,0.2890835816381917
1199,0.7347251307805799
1200,0.5664206508096447
1201,0.5509087684904029
1202,0.8285469248387858
1203,0.7105327717426778
1204,0.026577764997291697
1205,0.049459137146015686
1206,0.6015584524560157
1207,0.4861920756222755
1208,0.2601846553429914
1209,0.41865608731480164
1210,0.7579103187328605
1211,0.82661148465793
1212,0.5612230678900442
1213,0.385369480857103
1214,0.270696761495107
1215,0.5219184707692535
1216,0.314749618564381
1217,0.5640951370472229
1218,0.6766523825096377
1219,0.06607921091939484
1220,0.0010674650227472382
1221,0.21227713884074295
1222,0.894511497718781
1223,0.6462907632285592
1224,0.17196035193702286
1225,0.8902639618236188
1226,0.46995594028734
1227,0.47609175667866066
1228,0.9355419438426551
1229,0.05948669218334002
1230,0.21517827462871852
1231,0.5857713251547224
1232,0.1954865095820041
1233,0.6795270092089578
1234,0.2140922893367202
1235,0.09915697059881434
1236,0.20698515964083974
1237,0.42273403427206224
1238,0.17613829917307988
1239,0.1346920249233473
1240,0.8602818862189409
1241,0.32039720359730783
1242,0.3607586865182536
1243,0.055270409501227635
1244,0.35736962350205415
1245,0.26480717732157966
1246,0.6104850673417885
1247,0.20539029767240669
1248,0.8883654530628405
1249,0.9296666209195551
1250,0.0998310571767902
1251,0.10740295628857721
1252,0.11532643811098797
1253,0.619569256310312
